,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Locus,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
1909.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,2813727.0,2814911.0,.,-,0.0,Rv2500c,fadE19,"Function unknown, but seems involved in metabolism of small branched-chain fatty acids and macrolide antibiotic production. Catalyses the alpha, beta-dehydrogenation of acyl-CoA esters and transfer electrons to ETF, the electron transfer protein.",Possible acyl-CoA dehydrogenase FadE19 (MMGC),"Rv2500c, (MTCY07A7.06c), len: 394 aa. Possible fadE19 (alternate gene name: mmgC), acyl-CoA dehydrogenase, similar to many e.g. Q9XCG6|ACDH from Streptomyces coelicolor (386 aa), FASTA scores: opt: 1714, E(): 1.1e-98, (69.45% identity in 383 aa overlap); Q9XCG5|ACDH from Streptomyces avermitilis (386 aa), FASTA scores: opt: 1713, E(): 1.3e-98, (70.0% identity in 383 aa overlap); Q9L7W5|FENK from Bacillus subtilis (370 aa), FASTA scores: opt: 1094, E(): 2.3e-60, (48.4% identity in 372 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",I6Y0W5,No,lipid metabolism,,O06164,I6Y0W5,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y0W5,ML0438,MMAR_3847,MSMEG_4715,Mb2528c,,,,,
3403.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1269152.0,1269958.0,.,-,0.0,Rv1142c,echA10,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA10 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1142c, (MTCI65.09c), len: 268 aa. Probable echA10, enoyl-CoA hydratase, similar to others e.g. CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli (262 aa), FASTA scores: opt: 525, E(): 1.3e-26, (35.1% identity in 251 aa overlap); NP_420658.1|NC_002696 enoyl-CoA hydratase/isomerase family protein from Caulobacter crescentus (267 aa); NP_438092.1|NC_003078 putative enoyl-CoA hydratase protein from Sinorhizobium meliloti (263 aa); etc. Also similarity with naphthoate synthases. Also highly similar to upstream ORF Rv1141c|MTCI65.08c|echA11 probable enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa), FASTA score: opt: 1225, E(): 0, (72.3% identity in 267 aa overlap).",O06542,No,lipid metabolism,,O06542,O06542,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O06542,,MMAR_4309,,Mb1174c,,,,,
2596.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,4000432.0,4001589.0,.,-,0.0,Rv3560c,fadE30,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE30,"Rv3560c, (MTCY06G11.07c), len: 385 aa. Probable fadE30, acyl-CoA dehydrogenase, similar to many e.g. Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 845, E(): 1.6e-47, (39.2% identity in 388 aa overlap); Q9A5G9|CC2478 from Caulobacter crescentus (407 aa), FASTA scores: opt: 734, E(): 2.8e-40, (35.5% identity in 386 aa overlap); Q9RJX2|SCF37.29c from Streptomyces coelicolor (393 aa), FASTA scores: opt: 656, E(): 3.2e-35, (37.9% identity in 351 aa overlap); etc. Also similar to acyl-CoA dehydrogenases from Mycobacterium tuberculosis e.g. P95280|FADE17|Rv1934c|MTCY09F9.30 (409 aa), FASTA scores: opt: 939, E(): 1.4e-53, (43.8% identity in 404 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",I6Y3V5,No,lipid metabolism,,P96842,I6Y3V5,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y3V5,,MMAR_5049,MSMEG_6012,Mb3590c,,,,,
3946.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3508095.0,3509066.0,.,+,0.0,Rv3141,fadB4,Involved in lipid degradation [catalytic activity: NADPH + quinone = NADP(+) + semiquinone].,Probable NADPH quinone oxidoreductase FadB4 (NADPH:quinone reductase) (zeta-crystallin),"Rv3141, (MTCY03A2.17c), len: 323 aa. Probable fadB4, quinone oxidoreductase, showing strong similarity to variety of quinone oxidoreductases and domains in polyketide and fatty acid synthases e.g. Q9HTV6|PA5234 probable oxidoreductase from Pseudomonas aeruginosa (325 aa), FASTA scores: opt: 737, E(): 1.4e-35, (39.65% identity in 328 aa overlap); Q9RYQ7|DRA0251 putative NADPH quinone oxidoreductase from Deinococcus radiodurans (336 aa), FASTA scores: opt: 688, E(): 1e-32, (40.6% identity in 325 aa overlap); Q9RVG8|DR1061 putative NADPH quinone oxidoreductase from Deinococcus radiodurans (388 aa), FASTA scores: opt: 559, E(): 3.3e-25, (36.3% identity in 325 aa overlap); BAB49685|MLL2594 probable quinone oxidoreductase from Rhizobium loti (Mesorhizobium loti) (326 aa), FASTA scores: opt: 519, E(): 5.9e-23, (34.25% identity in 330 aa overlap); Q9LXZ4|T5P19_110 quinone reductase-like protein from Arabidopsis thaliana (348 aa), FASTA scores: opt: 517, E(): 8.1e-23, (33.55% identity in 322 aa overlap); etc. Also similar to Q9AA38|CC0770 zinc-containing alcohol dehydrogenase from Caulobacter crescentus (325 aa), FASTA scores: opt: 673, E(): 7.2e-32, (40.2% identity in 326 aa overlap); and Q9ABX4|CC0096 zinc-containing alcohol dehydrogenase from Caulobacter crescentus (332 aa), FASTA scores: opt: 623, E(): 5.7e-29, (40.7% identity in 334 aa overlap). Also resembles Mycobacterium tuberculosis proteins P96826|Rv0149|MTCI5_23, MTCY13D12.11, MTCY24G1.03, MTCY19H9.01. Belongs to the zinc-containing alcohol dehydrogenase family, quinone oxidoreductase subfamily. Thought to be differentially expressed within host cells (see Triccas et al., 1999).",P95185,No,lipid metabolism,,P95185,P95185,"GO:0055114,GO:0008270,GO:0003960",1.6.5.5,,,,P95185,"ML0658,ML0658c",MMAR_1498,MSMEG_2033,Mb3165,,,,,
3128.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,293798.0,295633.0,.,-,0.0,Rv0244c,fadE5,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE5,"Rv0244c, (MTV034.10c), len: 611 aa. Probable fadE5, acyl-CoA dehydrogenase, equivalent to AL022486|MLCB1883_15 from Mycobacterium leprae (611 aa), FASTA scores: opt: 3598, E(): 0, (89.4% identity in 611 aa overlap). Also highly similar to AL0211|MTV007.14 from Mycobacterium tuberculosis (609 aa), FASTA scores: opt: 2576, E(): 0, (64.6% identity in 611 aa overlap); and to various other bacterial proteins described as putative acyl-CoA dehydrogenases e.g. AE0010|AE001025_6 from Archaeoglobus fulgidus (387 aa), FASTA scores: opt: 229, E(): 6.8e-08, (29.8% identity in 409 aa overlap); etc.",O53666,No,lipid metabolism,,O53666,O53666,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53666,ML2563,MMAR_0505,MSMEG_0406,Mb0250c,,,,,
3387.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1195055.0,1196092.0,.,-,0.0,Rv1071c,echA9,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA9 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1071c, (MTV017.24c), len: 345 aa. Possible echA9, enoyl-CoA hydratase, equivalent to Y13803|B1306.06c putative enoyl-CoA hydratase/isomerase from Mycobacterium leprae (345 aa), FASTA scores: opt: 1799, E(): 0, (77.7% identity in 345 aa overlap). Also similar to many eukaryotic and prokaryotic enoyl-CoA hydratases e.g. NP_437984.1|NC_003078 putative enoyl-CoA hydratase protein from Sinorhizobium meliloti (356 aa); NP_420165.1|NC_002696 enoyl-CoA hydratase/isomerase family protein from Caulobacter crescentus (350 aa); Q19278 protein similar to enoyl-CoA hydratases from Caenorhabditis elegans (386), FASTA scores: opt: 787, E(): 0, (38.5% identity in 348 aa overlap); etc.",O53419,No,lipid metabolism,,O53419,O53419,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O53419,ML2401,MMAR_4395,MSMEG_5276,Mb1100c,,,,,
903.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1268203.0,1269009.0,.,-,0.0,Rv1141c,echA11,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA11 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1141c, (MTCI65.08c), len: 268 aa. Probable echA11, enoyl-CoA hydratase, similar to others e.g. P24162|ECHH_RHOCA probable enoyl-CoA hydratase from Rhodobacter capsulatus(257 aa); CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli (262 aa), FASTA scores: opt: 513, E():1e-25, (36.1% identity in 249 aa overlap); etc. Also similarity with naphthoate synthases. Also highly similar to downstream ORF Rv1142c|MTCI65.09|echA10 probable enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa), FASTA scores: opt: 1225, E(): 0, (72.3% identity in 267 aa overlap).",O06541,No,lipid metabolism,,O06541,O06541,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O06541,,,MSMEG_5185,Mb1173c,,,,,
3365.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1087348.0,1088496.0,.,-,0.0,Rv0975c,fadE13,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE13,"Rv0975c, (MTV044.03c), len: 382 aa. Probable fadE13, acyl-CoA dehydrogenase, highly similar to many e.g. T35427 probable acyl-CoA dehydrogenase from Streptomyces coelicolor (382 aa); M74096|HUMACADL_1 Human long chain acyl-CoA dehydrogenase from Homo sapiens (430 aa), FASTA scores: opt: 819, E(): 0, (37.0% identity in 376 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. fadE20|Z98209|MTCY154_4 (386 aa), FASTA scores: (40.3% identity in 375 aa overlap). Contains PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",O86319,No,lipid metabolism,,O86319,O86319,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O86319,ML0164,MMAR_4532,MSMEG_5491,Mb1000c,,,,,
244.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,326266.0,328461.0,.,-,0.0,Rv0271c,fadE6,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE6,"Rv0271c, (MTCY06A4.15c), len: 731 aa. Probable fadE6, acyl-CoA dehydrogenase, with C-terminal half similar to many e.g. ACDS_HUMAN|P16219 acyl-CoA dehydrogenase (short-chain) from Homo sapiens (412 aa), FASTA scores: opt: 339, E(): 1.3e-13, (28.1% identity in 288 aa overlap).",P95228,No,lipid metabolism,,P95228,P95228,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P95228,ML2545,MMAR_0530,MSMEG_0603,Mb0277c,,,,,
3845.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3137271.0,3138020.0,.,+,0.0,Rv2831,echA16,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA16 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv2831, (MTCY16B7.11c), len: 249 aa. Probable echA16, enoyl-CoA hydratase, similar to others e.g. O23468|AT4G16210 from Arabidopsis thaliana (Mouse-ear cress) (244 aa), FASTA scores: opt: 491, E(): 7.3e-25, (42.1% identity in 190 aa overlap); Q98LI4|MLL1009 from Rhizobium loti (Mesorhizobium loti) (258 aa), FASTA scores: opt: 491, E(): 7.6e-25, (40.75% identity in 248 aa overlap); O07137|ECH8_MYCLE|ML2402|MLCB1306.05c from Mycobacterium leprae (257 aa), FASTA scores: opt: 478, E(): 5.3e-24, (38.05% identity in 226 aa overlap); P76082|PAAF_ECOLI|B1393 from scherichia coli strain K12 (255 aa), FASTA scores: opt: 439, E(): 1.9e-21, (37.55% identity in 221 aa overlap); etc. Also similar to O53418|ECH8_MYCTU|ECHA8|Rv1070c|MT1100|MTV017.23c from Mycobacterium tuberculosis (257 aa), FASTA scores: opt: 471, E(): 1.5e-23, (38.05% identity in 226 aa overlap).",I6YEH6,No,lipid metabolism,,P71621,I6YEH6,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6YEH6,ML1552,MMAR_1903,MSMEG_2641,Mb2855,,,,,
607.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,843242.0,844414.0,.,-,0.0,Rv0752c,fadE9,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE9,"Rv0752c, (MTV041.26c), len: 390 aa. Probable fadE9, acyl-CoA dehydrogenase, highly similar to many e.g. NP_437985.1|NC_003078 putative acyl-CoA dehydrogenase protein from Sinorhizobium meliloti (380 aa); Z99123|BSUB0020_14 from Bacillus subtilis (379 aa), FASTA scores: opt: 853, E(): 0, (39.8% identity in 384 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, and PS00073 Acyl-Co Adehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",I6Y4R2,No,lipid metabolism,,O53815,I6Y4R2,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y4R2,,MMAR_1078,MSMEG_1497,Mb0774c,,,,,
2595.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3922471.0,3923673.0,.,+,0.0,Rv3504,fadE26,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE26,"Rv3504, (MTV023.11), len: 400 aa. Probable fadE26, acyl-CoA dehydrogenase, similar to other acyl-CoA dehydrogenases from Mycobacterium tuberculosis e.g. P71858|FADE29|Rv3543c|MTCY03C7.13 (387 aa) FASTA scores: opt: 1031, E(): 7.5e-59, (46.25% identity in 402 aa overlap); and P95280|FADE17|Rv1934c|MTCY09F9.30 (409 aa), FASTA scores: opt: 617, E(): 3.1e-32, (32.6% identity in 423 aa overlap); etc. Also similar to others e.g. Q9A6G3|CC2131 from Caulobacter crescentus (403 aa) FASTA scores: opt: 710, E(): 3.2e-38, (33.4% identity in 413 aa overlap); Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 522, E(): 3.7e-26, (34.1% identity in 358 aa overlap); Q9RJX2|SCF37.29c from Streptomyces coelicolor (393 aa), FASTA scores: opt: 509, E(): 2.6e-25, (34.45% identity in 363 aa overlap); etc. Could belong to the acyl-CoA dehydrogenases family.",I6YCA3,No,lipid metabolism,,O53549,I6YCA3,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6YCA3,"ML0357,ML0357c",MMAR_4992,MSMEG_5906,Mb3534,,,,,
3484.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1653673.0,1655502.0,.,-,0.0,Rv1467c,fadE15,"Function unknown, but involvement in lipid degradation.",Probable acyl-CoA dehydrogenase FadE15,"Rv1467c, (MTV007.14c), len: 609 aa. Probable fadE15, acyl-CoA dehydrogenase, highly similar to NP_302639.1|NC_002677 acyl-CoA dehydrogenase from Mycobacterium leprae (611 aa). Also highly similar to many e.g. T36481 probable acyl-CoA dehydrogenase (fragment) from Streptomyces coelicolor (491 aa) (has its N-terminus very shorter); NP_384640.1|NC_003047 putative acyl-CoA dehydrogenase protein from Sinorhizobium meliloti (598 aa); ACDS_MEGEL|Q06319 acyl-CoA dehydrogenase (short-chain specific) from Megasphaera elsdenii (383 aa), FASTA scores: E(): 2e-12, (25.4% identity in 410 aa overlap); etc. Also highly similar to fadE5|Rv0244c|MTV034.10c acyl-CoA dehydrogenase from Mycobacterium tuberculosis (611 aa); and similar to other proteins from Mycobacterium tuberculosis.",O53158,No,lipid metabolism,,O53158,O53158,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53158,"ML0599,ML0599c",MMAR_2273,,Mb1502c,,,,,
2623.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3985557.0,3986732.0,.,+,0.0,Rv3546,fadA5,"Function unknown, but involved in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA5 (acetoacetyl-CoA thiolase),"Rv3546, (MTCY03C7.10c), len: 391 aa. Probable fadA5, acetyl-CoA acetyltransferase, similar to many e.g. Q9AA29|CC0779 from Caulobacter crescentus (390 aa), FASTA scores: opt: 999, E(): 7.1e-54, (43.5% identity in 400 aa overlap); Q9K783|BH3487 from Bacillus halodurans (393 aa), FASTA scores: opt: 843, E(): 2.6e-44, (37.45% identity in 398 aa overlap); Q9RRK9|DR2480 from Deinococcus radiodurans (399 aa), FASTA scores: opt: 826, E(): 2.8e-43, (38.15% identity in 396 aa overlap); P45369|THIL_CHRVI|PHBA from Chromatium vinosum (394 aa) FASTA scores: opt: 790, E(): 4.5e-41, (39.4% identity in 401 aa overlap); etc. Contains PS00737 Thiolases signature 2. Belongs to the thiolase family.",I6XHI4,No,lipid metabolism,,P71855,I6XHI4,"GO:0008152,GO:0003985",2.3.1.9,,,,I6XHI4,,MMAR_5033,MSMEG_5996,Mb3576,,,,,
4067.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3981977.0,3983140.0,.,-,0.0,Rv3543c,fadE29,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE29,"Rv3543c, (MTCY03C7.13), len: 387 aa. Probable fadE29, acyl-CoA dehydrogenase, similar to many e.g. Q9A8P3|CC1310 from Caulobacter crescentus (404 aa), FASTA scores: opt: 624, E(): 9.4e-32, (32.75% identity in 400 aa overlap); Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 550, E(): 3.9e-27, (33.7% identity in 350 aa overlap); O28976|AF1293 from Archaeoglobus fulgidus (384 aa), FASTA scores: opt: 529, E(): 8.1e-26, (30.0% identity in 393 aa overlap); etc. Also similar to other from Mycobacterium tuberculosis e.g. O53549|FADE26|Rv3504|MTV023.11 (400 aa), FASTA scores: opt: 1031, E(): 2.8e-57, (46.0% identity in 402 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",P71858,No,lipid metabolism,,P71858,P71858,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P71858,,MMAR_5030,MSMEG_5993,Mb3573c,,,,,
347.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,545889.0,546803.0,.,-,0.0,Rv0456c,echA2,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,enoyl-CoA hydratase EchA2 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0456c, (MTCI429A.02, MTV037.20c), len: 304 aa. Probable echA2, enoyl-CoA hydratase, similar to other enoyl-CoA hydratases e.g. Q13011 peroxisomal enoyl-CoA hydratase-like protein (328 aa), FASTA scores: opt: 209, E(): 5.3e-07, (31.7% identity in 142 aa overlap). Also similar to several other proteins from Mycobacterium tuberculosis e.g. MTCY09F9.29 FASTA score: (32.9% identity in 146 aa overlap); and MTI376.01c.",O07179,No,lipid metabolism,,O07179,O07179,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O07179,"ML2381,ML2381c",MMAR_0778,,Mb0464c,,,,,
3122.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,276058.0,277764.0,.,+,0.0,Rv0231,fadE4,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE4,"Rv0231, (MTCY08D5.27), len: 568 aa. Probable fadE4, acyl-CoA dehydrogenase, similar to many e.g. O29752 acyl-CoA dehydrogenase (ACD-3) from Archaeoglobus fulgidus (576 aa), FASTA scores: opt: 1788, E(): 0, (51.0% identity in 577 aa overlap); ACDB_BACSU|P45857 acyl-CoA dehydrogenase from Bacillus subtilis (379 aa), FASTA scores: opt: 232, E(): 2.2e- 08, (21.6% identity in 291 aa overlap).",P96414,No,lipid metabolism,,P96414,P96414,"GO:0055114,GO:0003995",1.3.99.-,,,,P96414,"ML2578,ML2578c",MMAR_0488,,Mb0236,,,,,
3333.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,955077.0,956288.0,.,+,0.0,Rv0859,fadA,"Function unknown, but involvement in lipid degradation.",Possible acyl-CoA thiolase FadA,"Rv0859, (MTV043.52), len: 403 aa. Possible fadA, acyl-CoA thiolase, equivalent to NP_302423.1|NC_002677 putative beta-ketoadipyl CoA thiolase from Mycobacterium leprae (403 aa). Also highly similar to acyl/acetyl-CoA thiolases and beta-ketoadipyl CoA thiolases, e.g. T35428 probable acetyl CoA acetyltransferase (thiolase) from Streptomyces coelicolor (404 aa); NP_250427.1|NC_002516 probable acyl-CoA thiolase from Pseudomonas aeruginosa (401 aa); NP_106253.1|NC_002678 probable acyl-CoA thiolase from Mesorhizobium loti (402 aa); NP_248919.1|NC_002516|PcaF beta-ketoadipyl CoA thiolase PcaF from Pseudomonas aeruginosa (401 aa); etc. Contains PS00098 Thiolases acyl-enzyme intermediate signature, PS00737 Thiolases signature 2 and PS00099 Thiolases active site.",O53871,No,lipid metabolism,,O53871,O53871,"GO:0008152,GO:0008415",2.3.1.-,,,,O53871,"ML2162,ML2162c",MMAR_4677,MSMEG_5721,Mb0882,,,,,
1067.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1510846.0,1512006.0,.,+,0.0,Rv1346,mbtN,Thought to be involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins,Acyl-CoA dehydrogenase MbtN,"Rv1346, (MTCY02B10.10), len: 386 aa. mbtN, acyl-CoA dehydrogenase, similar to many e.g. NP_251579.1|NC_002516 probable acyl-CoA dehydrogenase from Pseudomonas aeruginosa (386 aa); NP_036951.1|NM_012819|ACDL_RAT|P15650 acyl Coenzyme A dehydrogenase (long chain) from Rattus norvegicus (430 aa), FASTA scores: opt: 414, E(): 1.2e-18, (26.1% identity in 376 aa overlap); etc. Note that previously known as fadE14.",P9WQF9,No,lipid metabolism,,P63431,P9WQF9,"GO:0006826,GO:0055114,GO:0003995",1.3.99.-,,,,P9WQF9,,,MSMEG_2130,Mb1381,,,,,
3488.0,FAD_21,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1659763.0,1660620.0,.,+,0.0,Rv1472,echA12,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA12 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1472, (MTV007.19), len: 285 aa. Possible echA12, enoyl-CoA hydratase, highly similar to P53526|ECHH_MYCLE|NP_301896.1|NC_002677 possible enoyl-CoA hydratase/isomerase from Mycobacterium leprae (294 aa), FASTA scores: opt: 1265, E(): 0, (72.0% identity in 271 aa overlap). Also similar to others e.g. CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli strain K12 (262 aa); CAC44593.1|AL596162 putative enoyl-CoA hydratase from Streptomyces coelicolor (275 aa); etc. Also similar to others from Mycobacterium tuberculosis e.g. ECHA16|Rv2831|MTCY16B7.11c (249 aa), FASTA scores: opt: 232, E(): 1.3e-15, (33.8% identity in 204 aa overlap); etc.",P9WNN7,No,lipid metabolism,,O53163,P9WNN7,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN7,"ML1241,ML1817c",MMAR_2278,MSMEG_3139,Mb1507,,,,,
